loss,mae,mse,val_loss,val_mae,val_mse,learning_rate
0.8194615840911865,0.678314208984375,0.8194615840911865,0.7430936098098755,0.6578013896942139,0.7430936098098755,0.0010000000474974513
0.7422097325325012,0.6400608420372009,0.7422097325325012,0.7251152992248535,0.6439160704612732,0.7251152992248535,0.0010000000474974513
0.7320425510406494,0.6346213817596436,0.7320425510406494,0.7216819524765015,0.6282674074172974,0.7216819524765015,0.0010000000474974513
0.7287970185279846,0.6334773898124695,0.7287970185279846,0.7177183032035828,0.6355202198028564,0.7177183032035828,0.0010000000474974513
0.723116397857666,0.6321837902069092,0.723116397857666,0.7114276885986328,0.6313713192939758,0.7114276885986328,0.0010000000474974513
0.7153811454772949,0.6282333135604858,0.7153811454772949,0.7109571695327759,0.6248452067375183,0.7109571695327759,0.0010000000474974513
0.7129170894622803,0.6279818415641785,0.7129170894622803,0.6976171731948853,0.6247656345367432,0.6976171731948853,0.0010000000474974513
0.7088106274604797,0.6252195835113525,0.7088106274604797,0.695392906665802,0.6258043646812439,0.695392906665802,0.0010000000474974513
0.7027661800384521,0.6234166622161865,0.7027661800384521,0.6993621587753296,0.6322793364524841,0.6993621587753296,0.0010000000474974513
0.6996163129806519,0.6223090887069702,0.6996163129806519,0.6863006353378296,0.6259549856185913,0.6863006353378296,0.0010000000474974513
0.6961134672164917,0.6201619505882263,0.6961134672164917,0.6841249465942383,0.6246331334114075,0.6841249465942383,0.0010000000474974513
0.6901818513870239,0.6180713176727295,0.6901818513870239,0.6847213506698608,0.6180896162986755,0.6847213506698608,0.0010000000474974513
0.6875114440917969,0.6167085766792297,0.6875114440917969,0.679197371006012,0.6115792393684387,0.679197371006012,0.0010000000474974513
0.6821537613868713,0.6151162981987,0.6821537613868713,0.6794186234474182,0.6178268194198608,0.6794186234474182,0.0010000000474974513
0.6766058206558228,0.6117967963218689,0.6766058206558228,0.6780663728713989,0.6076701879501343,0.6780663728713989,0.0010000000474974513
0.6736194491386414,0.6107285618782043,0.6736194491386414,0.6902828812599182,0.6211712956428528,0.6902828812599182,0.0010000000474974513
0.6681613326072693,0.6092073917388916,0.6681613326072693,0.6743138432502747,0.6113178730010986,0.6743138432502747,0.0010000000474974513
0.6631043553352356,0.6074695587158203,0.6631043553352356,0.6706259250640869,0.6047950387001038,0.6706259250640869,0.0010000000474974513
0.6583632826805115,0.6049821376800537,0.6583632826805115,0.6643790602684021,0.6041535139083862,0.6643790602684021,0.0010000000474974513
0.6535331606864929,0.6028030514717102,0.6535331606864929,0.6667652726173401,0.6044536828994751,0.6667652726173401,0.0010000000474974513
0.645984947681427,0.5996830463409424,0.645984947681427,0.6617910265922546,0.6070282459259033,0.6617910265922546,0.0010000000474974513
0.6413112878799438,0.5982393026351929,0.6413112878799438,0.6627417206764221,0.6049805879592896,0.6627417206764221,0.0010000000474974513
0.6356004476547241,0.5954635143280029,0.6356004476547241,0.6598138213157654,0.6064973473548889,0.6598138213157654,0.0010000000474974513
0.6304786205291748,0.5933079719543457,0.6304786205291748,0.659848690032959,0.6093966960906982,0.659848690032959,0.0010000000474974513
0.6235549449920654,0.5906895995140076,0.6235549449920654,0.6627148389816284,0.6117044687271118,0.6627148389816284,0.0010000000474974513
0.6181385517120361,0.5877612829208374,0.6181385517120361,0.6586350798606873,0.6015924215316772,0.6586350798606873,0.0010000000474974513
0.609345555305481,0.5846660137176514,0.609345555305481,0.6543087363243103,0.5974234342575073,0.6543087363243103,0.0010000000474974513
0.6085012555122375,0.584865391254425,0.6085012555122375,0.6524713039398193,0.5978577136993408,0.6524713039398193,0.0010000000474974513
0.601800799369812,0.5814740061759949,0.601800799369812,0.6624302268028259,0.603728711605072,0.6624302268028259,0.0010000000474974513
0.5983631014823914,0.580338716506958,0.5983631014823914,0.650196373462677,0.6020584106445312,0.650196373462677,0.0010000000474974513
0.5904974341392517,0.5770960450172424,0.5904974341392517,0.6545112729072571,0.5958414673805237,0.6545112729072571,0.0010000000474974513
0.5886696577072144,0.5759656429290771,0.5886696577072144,0.6488253474235535,0.5937915444374084,0.6488253474235535,0.0010000000474974513
0.5788401961326599,0.5723393559455872,0.5788401961326599,0.6547868847846985,0.5940342545509338,0.6547868847846985,0.0010000000474974513
0.5761594772338867,0.5701833963394165,0.5761594772338867,0.6546267867088318,0.6013379096984863,0.6546267867088318,0.0010000000474974513
0.5696874260902405,0.5680741667747498,0.5696874260902405,0.6514052152633667,0.6002079844474792,0.6514052152633667,0.0010000000474974513
0.567037045955658,0.566645622253418,0.567037045955658,0.6603893041610718,0.6006077527999878,0.6603893041610718,0.0010000000474974513
0.5614193081855774,0.5644853115081787,0.5614193081855774,0.6590046286582947,0.5987001061439514,0.6590046286582947,0.0010000000474974513
0.5399059653282166,0.5543120503425598,0.5399059653282166,0.6530179381370544,0.5983045697212219,0.6530179381370544,0.0005000000237487257
0.5317236185073853,0.5507251024246216,0.5317236185073853,0.6567966341972351,0.6033528447151184,0.6567966341972351,0.0005000000237487257
0.5271287560462952,0.5481941103935242,0.5271287560462952,0.6488212943077087,0.5964741110801697,0.6488212943077087,0.0005000000237487257
0.5189157128334045,0.5438724160194397,0.5189157128334045,0.6577775478363037,0.5944695472717285,0.6577775478363037,0.0005000000237487257
0.5163878202438354,0.543513298034668,0.5163878202438354,0.6609948873519897,0.5962263941764832,0.6609948873519897,0.0005000000237487257
0.5020037293434143,0.5362628698348999,0.5020037293434143,0.6552313566207886,0.5978078842163086,0.6552313566207886,0.0002500000118743628
0.4980357885360718,0.5343306660652161,0.4980357885360718,0.6593442559242249,0.596267580986023,0.6593442559242249,0.0002500000118743628
0.4953266382217407,0.5326969623565674,0.4953266382217407,0.6615568399429321,0.6011933088302612,0.6615568399429321,0.0002500000118743628
0.49019742012023926,0.5309923887252808,0.49019742012023926,0.6642105579376221,0.6008380055427551,0.6642105579376221,0.0002500000118743628
0.48720788955688477,0.5293074250221252,0.48720788955688477,0.6642036437988281,0.5992027521133423,0.6642036437988281,0.0002500000118743628
0.4830908477306366,0.5265262126922607,0.4830908477306366,0.6659666895866394,0.6008291840553284,0.6659666895866394,0.0001250000059371814
0.4800376892089844,0.5248926877975464,0.4800376892089844,0.6630651950836182,0.5996627807617188,0.6630651950836182,0.0001250000059371814
0.4805701673030853,0.5255004167556763,0.4805701673030853,0.665332019329071,0.6004453301429749,0.665332019329071,0.0001250000059371814
