epoch,train_loss,train_mae,train_rmse,train_r2,train_mape,train_crps,train_coverage_80,val_loss,val_mae,val_rmse,val_r2,val_mape,val_crps,val_coverage_80
1,96.56189353400359,15.094015121459961,17.963008880615234,-2.2071168422698975,97.38821983337402,13.42624568939209,0.213987797498703,5.160925020145465,14.556159973144531,17.553340911865234,-1.6268141269683838,87.72090077400208,11.45479679107666,0.3492582142353058
2,54.6312879236137,13.305318832397461,15.785161972045898,-1.4765934944152832,80.98296523094177,9.94660758972168,0.4167889356613159,4.214781531804724,12.351554870605469,15.275291442871094,-0.9892476797103882,69.72201466560364,8.845953941345215,0.5319135189056396
3,39.772876424257916,10.568593978881836,13.438486099243164,-0.7949707508087158,63.52372765541077,7.356124401092529,0.6334674954414368,3.3993445921547805,9.865263938903809,13.244769096374512,-0.495542049407959,55.11821508407593,7.056303977966309,0.658342719078064
4,29.14462187044289,8.409577369689941,11.415556907653809,-0.2952418327331543,48.6952006816864,5.888076305389404,0.7618840932846069,2.986525764948205,8.174625396728516,11.515625953674316,-0.1305372714996338,45.16595005989075,5.874161720275879,0.7558229565620422
5,22.042228087792406,6.789015769958496,9.805896759033203,0.04427868127822876,38.45464587211609,4.8849005699157715,0.8360714316368103,2.8020343991774546,6.891355037689209,10.050902366638184,0.13876837491989136,39.595744013786316,4.984721660614014,0.8260131478309631
6,16.72068116666414,5.497885704040527,8.385801315307617,0.3010505437850952,31.936585903167725,4.115312576293945,0.8868461847305298,2.6685229102267494,5.927165508270264,8.78983211517334,0.34132540225982666,37.50829100608826,4.3137125968933105,0.881737470626831
7,13.289491886209785,4.71960973739624,7.325114727020264,0.4666827917098999,29.977652430534363,3.627056121826172,0.919959306716919,2.6063656354252296,5.403944492340088,8.009573936462402,0.4530738592147827,38.31973969936371,3.955427408218384,0.9130129814147949
8,11.772863502917879,4.459334850311279,6.804075241088867,0.5398547649383545,31.2404066324234,3.4273998737335205,0.9376313090324402,2.568000515805015,5.224822998046875,7.701018333435059,0.4944010376930237,39.12045955657959,3.8301215171813965,0.9234508872032166
9,10.879607358244579,4.209717273712158,6.476239204406738,0.5831283330917358,29.111546277999878,3.285297155380249,0.9413794279098511,2.5704994533635395,5.149752140045166,7.5803070068359375,0.510127067565918,35.633909702301025,3.7713992595672607,0.8999761939048767
10,10.221114011394297,4.038374423980713,6.227198600769043,0.6145731210708618,27.8132826089859,3.1637659072875977,0.9378526210784912,2.6145804411248315,5.119044303894043,7.472239971160889,0.523995041847229,34.96495187282562,3.7248880863189697,0.8545920252799988
11,9.84912089458419,3.9615979194641113,6.083803176879883,0.6321192979812622,27.464932203292847,3.0676205158233643,0.9247380495071411,2.563511857503577,5.024899959564209,7.282071113586426,0.5479154586791992,35.284122824668884,3.6336450576782227,0.8468124866485596
12,9.44901381815801,3.885364294052124,5.950745105743408,0.6480351090431213,27.185148000717163,2.952409505844116,0.9066562056541443,2.659994822514208,5.08915376663208,7.340270519256592,0.5406603813171387,34.42130088806152,3.675771474838257,0.7646785974502563
13,9.16041080834085,3.8291103839874268,5.845742225646973,0.6603466272354126,26.859906315803528,2.8493735790252686,0.8852266073226929,2.4979447594171837,5.0289788246154785,7.211467266082764,0.5566394329071045,34.843429923057556,3.564448356628418,0.8302580714225769
14,8.948610172601635,3.7985146045684814,5.76841402053833,0.6692731380462646,26.878300309181213,2.8054466247558594,0.8777243494987488,2.803342360484449,5.407258033752441,7.804035186767578,0.4807838201522827,33.93225371837616,3.9857518672943115,0.7104473114013672
15,8.764530838032245,3.7615294456481934,5.695933818817139,0.6775320768356323,26.737016439437866,2.769008159637451,0.874686598777771,2.630477371095102,5.11189603805542,7.321317672729492,0.5430293083190918,34.19921398162842,3.6915175914764404,0.7473883628845215
16,8.5201234402067,3.7090821266174316,5.598184108734131,0.6885050535202026,26.61377489566803,2.715277671813965,0.8735448122024536,2.643605564214006,5.178424835205078,7.422439098358154,0.5303188562393188,33.81676375865936,3.748667001724243,0.7407232522964478
17,8.342915249665069,3.678089141845703,5.528772830963135,0.6961815357208252,26.492059230804443,2.6771538257598877,0.8649912476539612,3.048434749434266,5.3260111808776855,7.641819477081299,0.502144455909729,33.80088210105896,3.9963409900665283,0.6553312540054321
18,8.226620856803782,3.6525378227233887,5.479087829589844,0.7016175985336304,26.346567273139954,2.659931182861328,0.8621885776519775,3.0106377028211764,5.477393627166748,7.847958564758301,0.47492271661758423,33.73907506465912,4.095268249511719,0.6650248169898987
19,8.079826435624293,3.620471239089966,5.4164581298828125,0.7084000110626221,26.252737641334534,2.6332807540893555,0.8679764866828918,2.941127897817877,5.204432964324951,7.438821315765381,0.5282433032989502,33.58858823776245,3.8734586238861084,0.6670281887054443
20,7.922906491941248,3.5716285705566406,5.350822448730469,0.7154243588447571,25.913161039352417,2.6010422706604004,0.8678111433982849,2.8731971511357948,5.2638468742370605,7.536145210266113,0.5158183574676514,33.44127535820007,3.896713972091675,0.6917831897735596
21,7.8587878384244965,3.5519344806671143,5.321653842926025,0.7185184955596924,25.7757306098938,2.5929932594299316,0.8702642917633057,2.8801034764398503,5.053901672363281,7.226522922515869,0.554786205291748,33.5867315530777,3.7461204528808594,0.6763262152671814
22,7.762038054334896,3.5316457748413086,5.281667709350586,0.7227325439453125,25.81935226917267,2.5721397399902344,0.8672066926956177,3.2413114264041565,5.325906276702881,7.651582717895508,0.500871479511261,33.51620137691498,4.044902801513672,0.6376752257347107
23,7.687666608919172,3.5017056465148926,5.248021602630615,0.7262539267539978,25.481081008911133,2.553035259246826,0.8666548132896423,2.718167102789577,5.002585411071777,7.103343963623047,0.5698345899581909,33.927834033966064,3.648794174194336,0.7042117714881897
24,7.6559182114512545,3.495668411254883,5.232174396514893,0.7279046773910522,25.52890181541443,2.549278736114502,0.8731022477149963,3.157058703748486,5.187820911407471,7.406553745269775,0.5323271155357361,33.74185860157013,3.910764217376709,0.6362928748130798
25,7.573478696897655,3.4703118801116943,5.198925971984863,0.7313518524169922,25.33382475376129,2.531177520751953,0.8698354959487915,2.9175590563424025,5.154257774353027,7.307943344116211,0.5446973443031311,34.0059369802475,3.8084943294525146,0.6776788234710693
26,7.455576393865455,3.4351296424865723,5.152482986450195,0.7361301183700562,25.11574923992157,2.4982004165649414,0.8682546019554138,2.943173197251332,5.134186744689941,7.2781662940979,0.5484001636505127,34.20385718345642,3.8045387268066406,0.6671770811080933
27,7.404127066598192,3.422757148742676,5.131064414978027,0.7383193969726562,25.10036528110504,2.483809232711792,0.8650713562965393,3.521093265919746,5.430793285369873,7.741420745849609,0.4890820384025574,34.23342406749725,4.149849891662598,0.6170886158943176
